Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,47121,2,2,56,476,28,28,28.0,0.0,238,238,238.0,0.0,11290.08298,84.88784194,15707.0,27200.12588,47115,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,42.44392097,42.44392097,28,238,112.0,115.0217371,13230.0,0,0,0,0,0,0,0,0,1,140.0,28.0,238.0,64,0,0,0,0,0,0,2,56,2,476,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,6305959,2,2,93,187,47,46,46.5,0.707106781,109,78,93.5,21.92031022,44.40244537,0.634320648,2101986.333,3482429.825,6123106,75149,6230810,6230810.0,0.0,6230810,6230810,6198255,6198255.0,0.0,6198255,6198255,0,0,0,0,52,52,0.317160324,0.317160324,46,109,65.4,27.8980286,778.3,0,0,0,0,0,0,0,0,1,81.75,46.5,93.5,52,0,0,0,0,0,0,2,93,2,187,-1,-1,1,20,107704.0,0.0,107704,107704,6123106.0,0.0,6123106,6123106,BENIGN
53,46412,1,1,45,253,45,45,45.0,0.0,253,253,253.0,0.0,6420.753253,43.09230371,46412.0,0.0,46412,46412,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,21.54615186,21.54615186,45,253,114.3333333,120.088856,14421.33333,0,0,0,0,0,0,0,0,1,171.5,45.0,253.0,20,0,0,0,0,0,0,1,45,1,253,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5993240,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.667418625,1997746.667,3459459.159,5992386,84,5993240,2996620.0,4236652.907,5992386,854,0,0.0,0.0,0,0,0,0,0,0,104,40,0.500563969,0.166854656,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
53,399,2,2,82,254,41,41,41.0,0.0,127,127,127.0,0.0,842105.2632,10025.06266,133.0,224.3011369,392,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,5012.531328,5012.531328,41,127,75.4,47.10413995,2218.8,0,0,0,0,0,0,0,0,1,94.25,41.0,127.0,64,0,0,0,0,0,0,2,82,2,254,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4453997,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,40.63765647,1.347104634,890799.4,1939350.657,4359735,3,4453997,1113499.25,2164602.147,4359735,3,0,0.0,0.0,0,0,1,0,0,0,100,20,1.122587195,0.224517439,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,256,136,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,49578,1,1,55,83,55,55,55.0,0.0,83,83,83.0,0.0,2783.492678,40.3404736,49578.0,0.0,49578,49578,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,20.1702368,20.1702368,55,83,64.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,96.5,55.0,83.0,20,0,0,0,0,0,0,1,55,1,83,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,223,2,2,84,204,42,42,42.0,0.0,102,102,102.0,0.0,1291479.821,17937.21973,74.33333333,86.55826554,171,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,80,80,8968.609865,8968.609865,42,102,66.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,82.5,42.0,102.0,80,0,0,0,0,0,0,2,84,2,204,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115751309,25,23,701,12168,327,0,28.04,78.32596419,1448,0,529.0434783,671.6297328,111.1780084,0.414682135,2462793.809,4277156.952,10000000,3,116000000,4822971.208,4992049.863,10000000,3,111000000,5048491.409,5114317.965,10000000,48,0,0,0,0,808,744,0.215980279,0.198701857,0,1448,262.6326531,523.3780379,273924.5706,0,0,0,1,0,0,0,0,0,268.1041667,28.04,529.0434783,808,0,0,0,0,0,0,25,701,23,12168,29200,1006,4,32,75439.27273,173789.7788,599435,22885,10000000.0,8771.161113,10000000,9996196,BENIGN
2160,23234,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,774.7266936,129.1211156,11617.0,16424.67631,23231,3,23234,11617.0,16424.67631,23231,3,0,0.0,0.0,0,0,0,0,0,0,60,0,129.1211156,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,452,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49703,3,2,0,43,0,37,6,21.5,21.92031022,0,0,0.0,0.0,14300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,37,16.33333333,17.89785834,320.3333333,0,0,0,0,1,0,0,0,0,24.5,21.5,0.0,40,0,0,0,0,0,0,2,43,0,0,40958,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115140594,16,14,437,746,437,0,27.3125,109.25,746,0,53.28571429,199.3768865,10.27439549,0.260551027,3970365.31,4967673.364,10200000,20,115000000,7676039.6,4408101.343,10200000,130,113000000,8654835.154,3828796.739,10200000,19951,0,0,0,0,520,456,0.138960548,0.121590479,0,746,38.16129032,153.0076462,23411.33978,0,0,0,1,0,0,0,0,0,39.43333333,27.3125,53.28571429,520,0,0,0,0,0,0,16,437,14,746,29200,340,1,32,42150.09091,17215.78981,94054,36841,10200000.0,55557.08664,10200000,10000000,BENIGN
443,306,3,0,58,0,46,6,19.33333333,23.09401077,0,0,0.0,0.0,189542.4837,9803.921569,153.0,28.28427125,173,133,306,153.0,28.28427125,173,133,0,0.0,0.0,0,0,0,0,0,0,60,0,9803.921569,0.0,6,46,16.0,20.0,400.0,0,0,0,0,1,0,0,0,0,21.33333333,19.33333333,0.0,60,0,0,0,0,0,0,3,58,0,0,254,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,160,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,975000.0,25000.0,53.33333333,79.51310165,145,3,12,12.0,0.0,12,12,3,3.0,0.0,3,3,0,0,0,0,64,64,12500.0,12500.0,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,64,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,990049,10,8,531,3844,197,0,53.1,76.59627203,1460,0,480.5,630.854749,4418.973202,18.18091832,58238.17647,93126.24307,281568,4,990049,110005.4444,108045.6956,281568,4,500771,71538.71429,98138.53848,227803,4,0,0,0,0,212,172,10.10051018,8.080408141,0,1460,230.2631579,453.779418,205915.7602,0,0,0,1,0,0,0,0,0,243.0555556,53.1,480.5,212,0,0,0,0,0,0,10,531,8,3844,8192,31,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,179,2,2,68,158,34,34,34.0,0.0,79,79,79.0,0.0,1262569.832,22346.36872,59.66666667,63.31139971,128,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,11173.18436,11173.18436,34,79,52.0,24.64751509,607.5,0,0,0,0,0,0,0,0,1,65.0,34.0,79.0,64,0,0,0,0,0,0,2,68,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,135792,9,4,490,4127,188,0,54.44444444,75.8289376,2836,0,1031.75,1348.028777,34000.53022,95.734653,11316.0,14842.6628,37007,15,135792,16974.0,16571.15226,40215,15,41095,13698.33333,20508.21846,37310,326,0,0,0,0,296,136,66.27783669,29.45681631,0,2836,329.7857143,797.0925222,635356.489,0,0,0,1,0,0,0,0,0,355.1538462,54.44444444,1031.75,296,0,0,0,0,0,0,9,490,4,4127,29200,340,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
63138,37,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,324324.3243,54054.05405,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,27027.02703,27027.02703,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,509,257,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115516893,21,19,840,6560,378,0,40.0,92.2978873,1460,0,345.2631579,596.0496663,64.05989469,0.346269701,2961971.615,4530073.402,10000000,3,116000000,5775844.65,4927429.994,10000000,3,110000000,6135914.0,5027966.766,10000000,50,0,0,0,0,432,524,0.181791593,0.164478108,0,1460,180.4878049,433.8273921,188206.2061,0,0,0,1,0,0,0,0,0,185.0,40.0,345.2631579,432,0,0,0,0,0,0,21,840,19,6560,8192,123,20,20,54440.33333,80708.2219,310723,30932,9571967.167,1428631.907,10000000,5039387,BENIGN
53,5838626,2,2,98,170,52,46,49.0,4.242640687,90,80,85.0,7.071067812,45.90121032,0.685092691,1946208.667,3317967.911,5777468,30538,5808088,5808088.0,0.0,5808088,5808088,5808006,5808006.0,0.0,5808006,5808006,0,0,0,0,52,40,0.342546346,0.342546346,46,90,64.0,19.6468827,386.0,0,0,0,0,0,0,0,0,1,80.0,49.0,85.0,52,0,0,0,0,0,0,2,98,2,170,-1,-1,1,20,30620.0,0.0,30620,30620,5777468.0,0.0,5777468,5777468,BENIGN
22,170,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11764.70588,170.0,0.0,170,170,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,5882.352941,5882.352941,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,48,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,250000.0,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,40,0,41666.66667,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,181,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,883977.9006,22099.44751,60.33333333,21.36195996,85,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,40,40,11049.72376,11049.72376,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61130,2,2,76,300,38,38,38.0,0.0,150,150,150.0,0.0,6150.826108,65.4343203,20376.66667,35287.35978,61123,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,32.71716015,32.71716015,38,150,82.8,61.34492644,3763.2,0,0,0,0,0,0,0,0,1,103.5,38.0,150.0,40,0,0,0,0,0,0,2,76,2,300,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48631,2,2,74,138,37,37,37.0,0.0,69,69,69.0,0.0,4359.359256,82.25206144,16210.33333,28071.92479,48625,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,41.12603072,41.12603072,37,69,49.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,62.25,37.0,69.0,64,0,0,0,0,0,0,2,74,2,138,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,52892,1,1,6,0,6,6,6.0,0.0,0,0,0.0,0.0,113.4387053,37.81290176,52892.0,0.0,52892,52892,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,18.90645088,18.90645088,0,6,4.0,3.464101615,12.0,0,0,0,0,1,0,0,0,1,6.0,6.0,0.0,20,0,0,0,0,0,0,1,6,1,0,256,71,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48058,1,1,51,112,51,51,51.0,0.0,112,112,112.0,0.0,3391.734987,41.61638021,48058.0,0.0,48058,48058,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,20.8081901,20.8081901,51,112,71.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,107.0,51.0,112.0,32,0,0,0,0,0,0,1,51,1,112,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,87970,2,2,84,284,42,42,42.0,0.0,142,142,142.0,0.0,4183.244288,45.47004661,29323.33333,50785.17306,87965,2,3,3.0,0.0,3,3,2,2.0,0.0,2,2,0,0,0,0,40,40,22.7350233,22.7350233,42,142,82.0,54.77225575,3000.0,0,0,0,0,0,0,0,0,1,102.5,42.0,142.0,40,0,0,0,0,0,0,2,84,2,284,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24714,2,2,64,176,32,32,32.0,0.0,88,88,88.0,0.0,9711.094926,161.8515821,8238.0,14265.17049,24710,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,80.92579105,80.92579105,32,88,54.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,68.0,32.0,88.0,64,0,0,0,0,0,0,2,64,2,176,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,28947,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,3316.405845,69.09178844,28947.0,0.0,28947,28947,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,34.54589422,34.54589422,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49184,2,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,6000000.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,500000.0,500000.0,6,6,6.0,0.0,0.0,1,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,0,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,10803242,9,8,776,5429,422,0,86.22222222,144.2374585,1721,0,678.625,741.7542792,574.3646213,1.573601702,675202.625,2474885.221,9951858,3,851381,106422.625,91521.24585,288464,34,10700000,1529614.0,3737662.227,9998545,3,0,0,0,0,192,172,0.833083254,0.740518448,0,1721,344.7222222,575.4790133,331176.0948,0,0,0,1,0,0,0,0,0,365.0,86.22222222,678.625,192,0,0,0,0,0,0,9,776,8,5429,8192,11,8,20,851381.0,0.0,851381,851381,9951858.0,0.0,9951858,9951858,BENIGN
41411,23,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,86956.52174,23.0,0.0,23,23,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,43478.26087,43478.26087,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,340,790,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49940,175,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,68571.42857,11428.57143,175.0,0.0,175,175,175,175.0,0.0,175,175,0,0.0,0.0,0,0,0,0,0,0,40,0,11428.57143,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,335,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56234,40,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,50000.0,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,25000.0,25000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,350,248,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,154,2,2,124,220,62,62,62.0,0.0,110,110,110.0,0.0,2233766.234,25974.02597,51.33333333,81.98983677,146,3,3,3.0,0.0,3,3,5,5.0,0.0,5,5,0,0,0,0,40,40,12987.01299,12987.01299,62,110,81.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,101.5,62.0,110.0,40,0,0,0,0,0,0,2,124,2,220,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115401196,21,19,1391,4354,693,0,66.23809524,166.0285833,1460,0,229.1578947,486.6628154,49.78284627,0.346616858,2959005.026,4531644.025,10000000,1,115000000,5770059.8,4930674.444,10000000,3,111000000,6146370.278,5009688.984,10000000,1,0,0,0,0,432,392,0.181973851,0.164643008,0,1460,140.1219512,357.0480496,127483.3098,0,0,0,1,0,0,0,0,0,143.625,66.23809524,229.1578947,432,0,0,0,0,0,0,21,1391,19,4354,8192,5120,20,20,60646.0,106948.3597,383107,28278,9997045.636,16347.42492,10000000,9949638,BENIGN
53,110492,1,1,46,142,46,46,46.0,0.0,142,142,142.0,0.0,1701.48065,18.10085798,110492.0,0.0,110492,110492,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9.05042899,9.05042899,46,142,78.0,55.42562584,3072.0,0,0,0,0,0,0,0,0,1,117.0,46.0,142.0,32,0,0,0,0,0,0,1,46,1,142,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,213,2,2,112,368,56,56,56.0,0.0,184,184,184.0,0.0,2253521.127,18779.34272,71.0,116.9144987,206,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,9389.671362,9389.671362,56,184,107.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,134.0,56.0,184.0,64,0,0,0,0,0,0,2,112,2,368,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,50954,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39.25108922,50954.0,0.0,50954,50954,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19.62554461,19.62554461,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,320,252,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56834,60,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,33333.33333,60.0,0.0,60,60,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16666.66667,16666.66667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,340,261,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,503,1,1,44,60,44,44,44.0,0.0,60,60,60.0,0.0,206759.4433,3976.143141,503.0,0.0,503,503,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1988.071571,1988.071571,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,74.0,44.0,60.0,20,0,0,0,0,0,0,1,44,1,60,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,114055266,24,21,3127,5234,433,0,130.2916667,198.4260851,746,0,249.2380952,359.9424822,73.30656701,0.394545571,2592165.136,4308001.851,10000000,107,114000000,4957332.522,4932774.804,10000000,37996,114000000,5700868.85,4925527.292,10000000,20865,0,0,0,0,492,564,0.210424304,0.184121266,0,746,181.7608696,286.3168552,81977.34155,0,0,0,1,0,0,0,0,0,185.8,130.2916667,249.2380952,492,0,0,0,0,0,0,24,3127,21,5234,8192,393,23,20,403046.0,961658.8568,3192615,36570,9962285.636,86509.40227,10000000,9780570,BENIGN
53,223,2,2,84,228,42,42,42.0,0.0,114,114,114.0,0.0,1399103.139,17937.21973,74.33333333,44.74743941,126,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,40,40,8968.609865,8968.609865,42,114,70.8,39.43602414,1555.2,0,0,0,0,0,0,0,0,1,88.5,42.0,114.0,40,0,0,0,0,0,0,2,84,2,228,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,68355,1,1,50,116,50,50,50.0,0.0,116,116,116.0,0.0,2428.498281,29.25901543,68355.0,0.0,68355,68355,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,14.62950772,14.62950772,50,116,72.0,38.10511777,1452.0,0,0,0,0,0,0,0,0,1,108.0,50.0,116.0,32,0,0,0,0,0,0,1,50,1,116,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,4929,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,2434.570907,405.7618178,4929.0,0.0,4929,4929,4929,4929.0,0.0,4929,4929,0,0.0,0.0,0,0,0,0,0,0,40,0,405.7618178,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,190,2,2,130,226,65,65,65.0,0.0,113,113,113.0,0.0,1873684.211,21052.63158,63.33333333,67.64860186,137,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,64,64,10526.31579,10526.31579,65,113,84.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,105.25,65.0,113.0,64,0,0,0,0,0,0,2,130,2,226,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,300894,1,1,43,137,43,43,43.0,0.0,137,137,137.0,0.0,598.2173124,6.646859027,300894.0,0.0,300894,300894,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,3.323429513,3.323429513,43,137,74.33333333,54.2709253,2945.333333,0,0,0,0,0,0,0,0,1,111.5,43.0,137.0,20,0,0,0,0,0,0,1,43,1,137,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,65831043,14,14,1101,4315,721,0,78.64285714,193.5751125,1911,0,308.2142857,612.9614342,82.27121664,0.425331253,2438186.778,4201119.634,10000000,4,61300000,4714960.615,5158413.796,10100000,16243,65700000,5057225.308,4988895.835,10100000,4,0,0,0,0,292,364,0.212665626,0.212665626,0,1911,186.7586207,454.208704,206305.5468,0,0,0,1,0,0,0,0,1,193.4285714,78.64285714,308.2142857,292,0,0,0,0,0,0,14,1101,14,4315,8192,243,13,20,221166.6667,328582.5832,891883,86795,9994581.333,27037.36151,10000000,9939605,BENIGN
123,64012716,4,4,192,192,48,48,48.0,0.0,48,48,48.0,0.0,5.998808112,0.124975169,9144673.714,24200000.0,64000000,3,64000000,21300000.0,37000000.0,64000000,3,64000000,21300000.0,37000000.0,64000000,4,0,0,0,0,104,104,0.062487584,0.062487584,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,54.0,48.0,48.0,104,0,0,0,0,0,0,4,192,4,192,-1,-1,3,20,87.0,0.0,87,87,64000000.0,0.0,64000000,64000000,BENIGN
53,214,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,803738.3178,18691.58879,71.33333333,39.55165399,117,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,40,40,9345.794393,9345.794393,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,198,2,2,82,338,41,41,41.0,0.0,169,169,169.0,0.0,2121212.121,20202.0202,66.0,68.78953409,142,8,8,8.0,0.0,8,8,48,48.0,0.0,48,48,0,0,0,0,64,64,10101.0101,10101.0101,41,169,92.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,115.25,41.0,169.0,64,0,0,0,0,0,0,2,82,2,338,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,152630,2,2,74,270,37,37,37.0,0.0,135,135,135.0,0.0,2253.816419,26.20716766,50876.66667,88036.96712,152533,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,64,64,13.10358383,13.10358383,37,135,76.2,53.67681064,2881.2,0,0,0,0,0,0,0,0,1,95.25,37.0,135.0,64,0,0,0,0,0,0,2,74,2,270,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,186,2,2,68,180,34,34,34.0,0.0,90,90,90.0,0.0,1333333.333,21505.37634,62.0,101.3262059,179,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,10752.68817,10752.68817,34,90,56.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,70.5,34.0,90.0,64,0,0,0,0,0,0,2,68,2,180,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,104347.8261,17391.30435,115.0,0.0,115,115,115,115.0,0.0,115,115,0,0.0,0.0,0,0,0,0,0,0,40,0,17391.30435,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
389,58,1,4,0,12,0,0,0.0,0.0,6,0,3.0,3.464101615,206896.5517,86206.89655,14.5,27.0,55,1,0,0.0,0.0,0,0,3,1.0,0.0,1,1,0,0,0,0,32,104,17241.37931,68965.51724,0,6,2.0,3.098386677,9.6,0,0,0,0,1,1,0,0,4,2.4,0.0,3.0,32,0,0,0,0,0,0,1,0,4,12,245,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
